680
1    0.44    9.44    -0.18
1    -1.33    29.36    -0.53
1    -0.34    25.37    -0.15
1    0.12    26.89    0.09
1    0.05    43.23    0.20
1    -0.72    14.95    0.14
1    -0.73    53.14    -0.09
1    0.32    42.52    0.41
1    -0.42    39.17    0.22
1    0.1    29.00    0.05
1    -0.82    48.23    0.64
1    -1.02    13.31    0.09
1    0.57    40.69    -0.25
1    -0.53    36.65    0.22
1    0.21    30.92    0.26
1    -0.08    53.26    0.21
1    0.01    38.74    0.50
1    -0.62    32.11    0.20
1    -0.2    34.71    -0.02
1    -0.28    26.73    0.66
1    -0.63    16.31    0.12
1    -0.41    20.83    0.06
1    -0.39    60.24    0.49
1    -0.14    32.63    -0.13
1    0.34    41.56    -0.10
1    0.24    56.37    -0.58
1    -0.27    42.66    -0.27
1    -0.44    47.62    -0.31
1    -0.08    46.78    -0.31
1    -0.34    40.15    -0.19
1    -0.14    37.13    -0.20
1    0.18    55.74    -0.55
1    0.21    54.24    -0.45
1    0.07    56.69    -0.50
1    0.01    34.96    -0.19
1    0.13    47.23    -0.30
1    0.5    50.96    -0.45
1    -0.03    57.09    -0.51
1    -0.4    14.27    -0.08
1    0.33    13.80    0.44
1    0.16    25.26    0.19
1    -0.24    14.40    0.05
1    0.84    30.36    -0.07
1    -0.01    21.50    0.01
1    0.34    34.23    -0.12
1    -0.52    29.67    0.29
1    -0.02    28.56    0.74
1    0.02    43.36    -0.02
1    0.19    46.33    0.08
1    0.4    16.82    -0.19
1    0.63    19.39    0.04
1    -0.74    18.69    -0.01
1    -0.4    32.17    -0.20
1    -0.65    55.79    0.72
1    -0.38    29.08    -0.26
1    0.25    12.81    0.15
1    -0.7    54.93    0.14
1    -0.55    26.56    0.10
1    -0.17    20.92    0.55
1    -0.17    37.74    0.58
1    -0.43    39.59    0.85
1    0.76    51.98    0.63
1    -0.57    26.86    0.14
1    -0.4    27.37    0.34
1    -0.74    28.27    0.30
1    -0.94    24.76    0.32
1    -0.88    24.99    0.32
1    -1.2    25.86    0.30
1    -0.56    22.24    0.30
1    -0.99    24.39    0.30
1    0.13    31.52    0.05
1    1.03    22.25    0.06
1    0.33    37.47    0.17
1    -0.19    46.09    1.10
1    -0.54    60.52    0.34
1    -0.6    48.52    0.01
1    -0.26    50.53    0.36
1    -0.46    50.48    0.35
1    -1.04    51.24    0.46
1    -0.27    50.31    0.42
1    -0.2    50.52    0.37
1    -0.21    50.23    0.42
1    -0.24    50.26    0.41
1    -0.32    34.97    0.62
1    -0.24    52.30    0.33
1    0.15    40.97    0.40
1    0.62    45.07    0.41
1    -1.07    45.97    0.14
1    -0.83    46.26    0.18
1    0.69    13.69    -0.19
1    -1.08    49.21    0.70
1    -0.14    46.78    -0.33
1    -0.06    37.10    -0.13
1    -0.13    27.35    -0.36
1    0.29    50.73    -0.33
1    -0.33    26.10    -0.07
1    -0.57    47.98    -0.41
1    0.58    45.53    -0.26
1    0.53    43.78    -0.28
1    -0.5    48.88    -0.40
1    -0.32    36.56    -0.13
1    0.6    39.05    -0.20
1    -0.2    52.04    -0.45
1    -0.33    49.50    -0.42
1    0.08    5.32    0.14
1    0.21    18.76    -0.35
1    -0.84    19.19    -0.29
1    -0.24    30.47    0.14
1    -0.45    15.15    0.00
1    0.14    11.84    -0.01
1    0.47    34.81    0.38
1    -0.33    28.93    0.22
1    0.38    35.30    0.38
1    -0.03    38.87    0.39
1    0.06    37.23    0.34
1    -0.24    45.61    0.57
1    0.09    58.53    0.79
1    -0.37    56.47    0.68
1    -0.46    60.78    0.81
1    -0.12    44.03    0.54
1    -0.41    48.69    0.63
1    0.14    52.25    0.59
1    0.03    52.33    0.59
1    0.02    52.54    0.59
1    0.15    52.21    0.59
1    -0.35    52.06    0.61
1    -0.48    50.95    0.61
1    -0.67    50.79    0.62
1    -0.78    51.18    0.61
1    -0.25    60.03    0.72
1    0.22    48.57    0.49
1    -0.29    60.93    0.78
1    0.03    55.07    0.65
1    0.17    35.01    0.44
1    -0.07    47.62    0.58
1    -0.07    50.17    0.55
1    0.02    21.11    0.15
1    -0.3    44.22    0.34
1    0.06    21.10    0.17
1    -0.62    45.69    0.13
1    -0.53    49.63    0.18
1    -0.38    45.40    0.91
1    -0.27    44.97    0.41
1    -0.55    18.32    -0.06
1    -0.25    33.16    -0.13
1    -0.2    33.21    -0.13
1    -0.02    32.96    -0.13
1    -0.24    15.18    -0.21
1    -1.1    43.53    0.59
1    -0.9    22.23    0.51
1    -0.8    36.65    0.54
1    -0.74    51.23    0.69
1    0.56    30.02    0.06
1    -0.53    59.09    0.74
1    0.21    56.59    -0.31
1    -0.52    56.37    0.02
1    0.45    46.80    0.52
1    0.02    29.75    -0.03
1    0.04    23.77    0.15
1    -0.07    34.80    0.36
1    0.05    13.58    0.12
1    -0.31    19.33    0.31
1    -0.63    6.31    -0.39
