386
1    -0.8    14.46    -0.07
1    -0.99    18.20    0.13
1    -0.42    19.62    0.11
1    0.2    21.30    -0.09
1    0.5    22.50    0.14
1    -1.34    16.07    0.11
1    0.57    20.68    0.26
1    0.52    15.02    0.17
1    0.78    24.97    0.09
1    0.87    18.65    0.18
1    0.67    25.22    0.10
1    1.63    11.49    0.18
1    0.25    25.06    0.34
1    0.43    18.77    0.16
1    0.05    17.95    0.25
1    0.97    25.30    0.10
1    0.77    25.39    0.31
1    1.33    24.14    0.26
1    0.35    25.74    0.11
1    0.52    21.89    0.25
1    1.56    21.06    -0.32
1    1.5    21.40    -0.30
1    1.58    21.38    -0.32
1    0.1    22.77    0.25
1    1.36    22.03    -0.31
1    0.34    12.09    0.09
1    0.32    9.19    -0.03
1    0.45    16.99    0.07
1    0.52    16.88    0.00
1    0.22    22.77    0.25
1    1.32    21.69    -0.34
1    0.6    20.42    -0.08
1    0.52    17.52    -0.07
1    0.78    10.17    -0.13
1    0.55    20.86    0.20
1    -0.89    9.99    0.08
1    0.23    22.20    0.13
1    0.46    21.98    0.17
1    0.53    13.61    -0.17
1    0.31    17.88    -0.08
1    0.44    21.14    0.02
1    0.58    10.84    -0.09
1    -0.77    9.69    -0.14
1    0.92    9.22    0.02
1    0.95    22.66    -0.07
1    0.23    25.81    0.12
1    2.81    13.07    -0.01
1    -0.65    9.49    -0.14
1    -0.56    22.93    0.18
1    -0.97    22.98    0.11
1    0.76    23.31    -0.06
1    0.62    9.34    0.08
1    -0.03    19.69    0.19
1    0.75    20.36    0.05
1    -0.37    25.25    0.04
1    1.68    20.70    0.05
1    -1.57    15.42    0.04
1    0.24    10.27    -0.19
1    0.27    11.74    0.02
1    0.97    18.27    0.08
1    -0.46    22.39    0.14
1    2.46    9.69    -0.15
1    2.26    19.11    -0.06
1    4.13    18.69    -0.06
1    2.26    19.11    -0.06
1    -0.02    11.39    0.16
1    0.43    12.75    0.34
1    -1.07    20.79    0.02
1    -0.32    22.88    0.01
1    -0.23    20.14    0.06
1    0.68    17.96    -0.07
1    2.52    11.03    -0.04
1    2.7    10.22    -0.06
1    3.29    22.07    0.02
1    2.63    18.30    0.12
1    2.67    18.23    0.07
1    -0.82    9.38    0.24
1    -0.17    22.60    0.05
1    1.4    19.84    -0.15
1    0.55    20.69    -0.08
1    0.31    11.82    0.23
1    -0.51    15.12    0.33
1    1.11    9.20    -0.03
1    0.43    13.33    0.33
1    0.72    23.07    0.03
1    0.61    22.89    -0.04
1    -0.56    19.50    0.12
1    -0.95    15.85    0.05
1    -0.26    10.96    0.24
1    -0.16    14.85    0.20
1    -1.48    13.03    0.03
1    3.63    13.94    -0.01
1    0.55    20.06    -0.08
1    -0.34    22.60    0.11
1    0.32    20.96    -0.09
1    1.48    22.64    0.31
1    0.04    26.29    -0.10
1    0.9    24.83    0.20
1    4.15    14.83    0.13
1    -0.39    8.61    0.12
1    -0.37    18.27    0.15
1    1.25    18.96    -0.16
1    -0.62    23.16    0.22
1    -0.69    22.42    0.00
1    0.18    15.11    0.00
1    4.01    10.12    0.14
1    0.9    15.19    0.14
1    -1.4    20.72    -0.23
1    -1.41    21.91    -0.18
1    -1.38    21.15    -0.21
1    -1.45    20.87    -0.22
1    -1.2    23.20    -0.11
1    -1.31    21.21    -0.20
1    -1.49    22.54    -0.16
1    -1.16    17.46    -0.14
1    -2.72    17.48    -0.21
1    -1.41    18.08    -0.19
1    -1.73    17.60    -0.20
1    -1.48    18.00    -0.20
1    -1.39    17.83    -0.18
1    -1.24    18.06    -0.17
1    -1.61    17.56    -0.24
1    -1.42    17.02    -0.18
1    -1.46    18.22    -0.19
1    -1.43    20.01    -0.19
1    -1.31    20.51    -0.19
1    -1.24    19.31    -0.20
1    -1.31    20.29    -0.21
1    -1.35    18.72    -0.20
1    -1.41    19.01    -0.20
1    -1.24    19.17    -0.19
1    -1.14    20.05    -0.17
1    -1.16    19.77    -0.18
1    -1.49    15.07    -0.19
1    -1.28    19.45    -0.26
1    -1.63    16.41    -0.19
1    -1.41    17.02    -0.20
1    -1.34    20.10    -0.24
1    -1.24    19.23    -0.26
1    -1.83    18.18    -0.20
1    -1.77    15.61    -0.17
1    -1.33    14.41    -0.18
1    -1.33    18.00    -0.24
1    -1.01    22.58    -0.19
1    -0.67    23.64    -0.10
1    -0.63    23.74    -0.11
1    -1.52    14.03    -0.12
1    -1.39    13.97    -0.08
1    -1.68    15.04    -0.15
1    -2.09    15.88    -0.22
1    -1.42    14.87    -0.14
1    -0.53    15.28    -0.17
1    -1.39    15.75    -0.08
1    -2.79    15.13    -0.15
1    -1.59    14.14    -0.09
1    -1.48    14.33    -0.13
1    -1.44    14.61    -0.11
1    -1.49    14.37    -0.09
1    -1.65    15.46    -0.16
1    -1.68    15.29    -0.16
1    -1.47    14.53    -0.08
1    -1.58    15.32    -0.16
1    -1.48    12.88    -0.18
1    -1.35    11.81    -0.19
1    -1.19    11.32    -0.15
1    -1.32    13.97    -0.10
1    -1.35    13.74    -0.14
1    -1.43    13.23    -0.14
1    -1.53    14.22    -0.08
1    -1.2    11.36    -0.09
1    0.41    12.49    -0.13
1    -1.3    14.68    -0.16
1    -1.77    15.49    -0.17
1    -1.64    15.44    -0.16
1    -1.36    16.86    -0.18
1    -1.11    23.12    -0.18
1    -1.3    23.66    -0.16
1    -1.3    23.45    -0.15
1    -0.72    24.55    -0.08
1    -0.94    24.98    -0.08
1    -0.96    25.14    -0.01
1    0.39    23.25    0.23
1    4.07    15.69    0.15
1    1.42    14.12    0.14
1    -0.72    23.91    0.09
1    0.36    23.18    0.07
1    -1.06    20.01    -0.01
1    0.11    25.11    0.16
1    0.08    25.39    0.04
1    -0.13    13.57    0.16
1    1.16    13.24    -0.15
1    -0.26    9.45    0.10
1    0.13    23.20    -0.11
1    0.29    16.94    0.25
1    -0.06    12.02    0.03
1    0.7    19.64    0.28
1    0.64    21.71    -0.16
1    -1.43    23.54    0.26
1    0.31    18.39    -0.11
1    -0.62    10.23    0.40
1    0.8    19.19    0.06
1    1.58    18.04    0.19
1    0.56    20.15    0.14
1    0.74    11.67    0.05
1    -1.42    19.85    0.18
1    -1.59    16.83    0.18
1    0.15    19.44    0.18
1    -0.29    11.05    0.16
